20/12/22,241.8,247.65134
21/12/22,244.43,245.93939
22/12/22,238.19002,246.49962
23/12/22,238.73001,244.79785
27/12/22,236.96,243.80917
28/12/22,234.53,241.6471
29/12/22,241.01001,240.14877
30/12/22,239.82,241.90768
3/1/23,239.58002,242.7298
4/1/23,229.1,243.8483
5/1/23,222.31,238.757
6/1/23,224.93001,232.47517
9/1/23,227.12,229.0045
10/1/23,228.85,229.11026
11/1/23,235.77,231.20674
12/1/23,238.51,235.39552
13/1/23,239.23,239.16066
17/1/23,240.35,242.01335
18/1/23,235.81,243.40738
19/1/23,231.93001,241.87025
20/1/23,240.22,239.0256
23/1/23,242.58,240.48148
24/1/23,242.04001,243.10184
25/1/23,240.61002,245.59686
26/1/23,248.00002,245.36427
27/1/23,248.16,248.14632
30/1/23,242.71,250.08568
31/1/23,247.81001,249.46432
1/2/23,252.75,250.18187
2/2/23,264.6,252.61987
3/2/23,258.35,260.71106
6/2/23,256.77,262.56967
7/2/23,267.56,262.8591
8/2/23,266.73,265.7939
9/2/23,263.62,268.21112
10/2/23,263.1,269.13562
13/2/23,271.32,267.79114
14/2/23,272.17,270.63315
15/2/23,269.32,273.29953
16/2/23,262.15,274.20776
17/2/23,258.06,270.32172
21/2/23,252.67,265.6906
22/2/23,251.51,260.32626
23/2/23,254.77,257.22314
24/2/23,249.22002,257.0552
27/2/23,250.16,255.22707
28/2/23,249.42,254.79259
1/3/23,246.27,253.39319
2/3/23,251.11,251.97435
3/3/23,255.29001,253.04755
6/3/23,256.87,255.62152
7/3/23,254.15001,258.7525
8/3/23,253.7,258.99545
9/3/23,252.32002,258.3674
10/3/23,248.59001,256.95203
13/3/23,253.92001,254.74391
14/3/23,260.79,255.7165
15/3/23,265.44,259.51614
16/3/23,276.2,264.94925
17/3/23,279.43,272.86404
20/3/23,272.23,278.58365
21/3/23,273.78003,278.78998
22/3/23,272.29,278.17838
23/3/23,277.66,276.2427
24/3/23,280.57,278.6241
27/3/23,276.38,281.15244
28/3/23,275.23,281.35263
29/3/23,280.51,280.30798
30/3/23,284.05,281.39117
