19/12/22,84.92,85.715416
20/12/22,85.19,83.37522
21/12/22,86.77,82.81175
22/12/22,83.79,83.32986
23/12/22,85.25,81.97053
27/12/22,83.04,82.43109
28/12/22,81.82,80.98667
29/12/22,84.18,80.03076
30/12/22,84,80.78775
3/1/23,85.82,81.002594
4/1/23,85.14,82.399635
5/1/23,83.12,82.36675
6/1/23,86.08,81.32984
9/1/23,87.35999,82.51297
10/1/23,89.87,83.582085
11/1/23,95.08999,85.80039
12/1/23,95.27,89.627174
13/1/23,98.12,91.22655
17/1/23,96.049995,93.78417
18/1/23,95.46,93.158844
19/1/23,93.67999,92.82537
20/1/23,97.24999,91.32107
23/1/23,97.52,92.99132
24/1/23,96.32,93.61255
25/1/23,97.18,93.50535
26/1/23,99.22,93.816376
27/1/23,102.24,95.02964
30/1/23,100.55,97.3997
31/1/23,103.13,97.306145
1/2/23,105.149994,98.99347
2/2/23,112.91,100.475105
3/2/23,103.39001,106.024216
6/2/23,102.18,102.01639
7/2/23,102.11,100.62136
8/2/23,100.05001,98.88047
9/2/23,98.23999,97.43537
10/2/23,97.61,95.92164
13/2/23,99.54001,94.85896
14/2/23,99.69999,95.60905
15/2/23,101.16,96.00037
16/2/23,98.15,97.21216
17/2/23,97.19999,95.7189
21/2/23,94.58,94.7664
22/2/23,95.79,92.539925
23/2/23,95.81999,92.57674
24/2/23,93.49999,92.436066
27/2/23,93.759995,91.247574
28/2/23,94.23,90.927704
1/3/23,92.17,90.89928
2/3/23,92.12999,89.8132
3/3/23,94.899994,89.43435
6/3/23,93.75,90.74947
7/3/23,93.549995,90.6362
8/3/23,93.92,90.71121
9/3/23,92.24999,90.71023
10/3/23,90.73,89.763664
13/3/23,92.42999,88.57325
14/3/23,94.87999,89.0005
15/3/23,96.2,90.57428
16/3/23,100.04,92.13877
17/3/23,98.95,95.09585
20/3/23,97.70999,95.43176
21/3/23,100.61001,95.06146
22/3/23,98.69999,96.38407
23/3/23,98.71,95.63099
24/3/23,98.13,95.699684
27/3/23,98.03999,95.05739
28/3/23,97.24,94.886955
29/3/23,100.25,94.29885
30/3/23,102,95.92943
