14/12/22,156.79999,166.20763
15/12/22,157.67,160.9581
16/12/22,150.23,160.74586
19/12/22,149.87,153.27667
20/12/22,137.8,153.84026
21/12/22,137.57,141.78838
22/12/22,125.35,142.585
23/12/22,123.15,129.52094
27/12/22,109.09999,128.54756
28/12/22,112.70999,114.08208
29/12/22,121.82,117.83844
30/12/22,123.17999,122.83579
3/1/23,108.1,124.020485
4/1/23,113.64,112.53023
5/1/23,110.33999,118.72956
6/1/23,113.05999,112.54999
9/1/23,119.76999,116.224754
10/1/23,118.85,121.25453
11/1/23,123.22,120.465416
12/1/23,123.56,125.6548
13/1/23,122.399994,125.43154
17/1/23,131.49,125.23845
18/1/23,128.78,133.36122
19/1/23,127.16999,130.01607
20/1/23,133.42,130.60448
23/1/23,143.75,135.68622
24/1/23,143.89,143.9161
25/1/23,144.42998,144.35306
26/1/23,160.26999,146.86143
27/1/23,177.89998,160.80377
30/1/23,166.66,174.93832
31/1/23,173.21999,166.36804
1/2/23,181.40999,176.9433
2/2/23,188.26999,181.19925
3/2/23,189.97998,187.72151
6/2/23,194.76,190.14908
7/2/23,196.81,195.6198
8/2/23,201.29,197.23306
9/2/23,207.32,201.97015
10/2/23,196.89,207.2196
13/2/23,194.64,198.15579
14/2/23,209.25,198.68677
15/2/23,214.24,209.7733
16/2/23,202.04,211.91821
17/2/23,208.31,203.53885
21/2/23,197.37,211.69728
22/2/23,200.85999,198.61707
23/2/23,202.06999,204.37119
24/2/23,196.88,202.72021
27/2/23,207.63,198.69748
28/2/23,205.71,209.14787
1/3/23,202.77,205.01285
2/3/23,190.9,204.91003
3/3/23,197.78998,194.3294
6/3/23,193.81,201.24115
7/3/23,187.71,194.40236
8/3/23,182,190.9031
9/3/23,172.92,185.71527
10/3/23,173.43999,177.05618
13/3/23,174.48,177.31958
14/3/23,183.26,176.323
15/3/23,180.45,184.0947
16/3/23,184.13,180.8485
17/3/23,180.13,186.2324
20/3/23,183.25,181.69856
21/3/23,197.58,185.66737
22/3/23,191.14998,197.21513
23/3/23,192.22,190.47607
24/3/23,190.40999,195.17058
27/3/23,191.81,192.09749
28/3/23,189.19,193.77367
29/3/23,193.87999,190.9094
30/3/23,195.28,195.6688
