20/12/22,132.3,131.81027
21/12/22,135.45001,131.0337
22/12/22,132.23,132.43817
23/12/22,131.86,130.98872
27/12/22,130.03,130.94977
28/12/22,126.04001,129.13849
29/12/22,129.61,126.43322
30/12/22,129.93,127.525856
3/1/23,125.07,127.43221
4/1/23,126.36,125.376274
5/1/23,125.02,125.43724
6/1/23,129.62001,123.82937
9/1/23,130.15,126.591934
10/1/23,130.73,127.34831
11/1/23,133.49,128.74144
12/1/23,133.41,130.57227
13/1/23,134.76001,131.06525
17/1/23,135.94002,132.43098
18/1/23,135.21,133.31383
19/1/23,135.27,133.33722
20/1/23,137.87,133.51254
23/1/23,141.11,134.91112
24/1/23,142.53,137.22746
25/1/23,141.86002,139.07364
26/1/23,143.96,139.54343
27/1/23,145.93,140.99934
30/1/23,143.00002,142.32268
31/1/23,144.29,141.27048
1/2/23,145.43,142.05687
2/2/23,150.82,142.3044
3/2/23,154.5,145.95262
6/2/23,151.73,149.09355
7/2/23,154.65,148.98691
8/2/23,151.92001,151.16187
9/2/23,150.87001,149.30501
10/2/23,151.01,148.94174
13/2/23,153.85,148.3367
14/2/23,153.2,149.8458
15/2/23,155.33,149.8306
16/2/23,153.71,151.61615
17/2/23,152.55,150.76218
21/2/23,148.48001,150.307
22/2/23,148.91,147.39209
23/2/23,149.4,146.90639
24/2/23,146.71,146.4169
27/2/23,147.92001,144.95609
28/2/23,147.41,145.43704
1/3/23,145.31,144.73299
2/3/23,145.91,143.66006
3/3/23,151.03,143.63957
6/3/23,153.83,146.3532
7/3/23,151.60002,148.81566
8/3/23,152.87,148.87099
9/3/23,150.59,149.93678
10/3/23,148.50002,148.26476
13/3/23,150.47,146.99075
14/3/23,152.59001,147.44165
15/3/23,152.99,148.53316
16/3/23,155.85,149.4406
17/3/23,155.00002,151.64578
20/3/23,157.4,151.55696
21/3/23,159.28,153.48811
22/3/23,157.83,154.72847
23/3/23,158.93,154.55608
24/3/23,160.25002,155.43901
27/3/23,158.28,156.06549
28/3/23,157.65,155.24686
29/3/23,160.77,154.91452
30/3/23,162.36,156.32692
